"Coauthor","Paper","Journal","AuthorID","PaperID"
"J-SYoun;S-HJang;S-HJang"," Transmission Error Detection, Resynchronization, and Error Concealment for MPEG Decoder "," Proc Visual Comm and Image Processing","23","532"
"AlanCBovik;ChrisPodilchuk","Foveation-Based Error Resilience for Video Transmission over Mobile Networks ","IEEE International Conference Multimedia and Expo III","23","533"
"AlanCBovik;YoungYongKim","Low Delay Foveated Visual Communications over Wireless Channels ","ICIP International Conference Image Processing","23","534"
"AlanCBovik","Motion Estimation and Compensation for Foveated Video ","ICIP International Conference Image Processing","23","535"
"AlanCBovik;ChrisPodilchuk;VidhyaKrishnan","Unequal Error Protection for Foveation-Based Error Resilience over Mobile Networks ","ICIP International Conference Image Processing","23","536"
"AlanCBovik;MariosSPattichis","Rate Control for Foveated MPEG/H Video ","ICIP International Conference Image Processing","23","537"
"MelbaMCrawford","Unsupervised Multistage Segmentation using Markov Random Field and Maximum Entropy Principle ","ICIP International Conference Image Processing","23","538"
"YKo;KLee;EKang"," Design of the Frame Memory Module for MPEG-II Video Encoder "," Proc of Summer Associated Conference Communication","23","539"
""," Bandwidth Allocation of MPEG Video Encoder for Multi-Program Services "," Proc Korea Signal Processing","23","540"
"JeongSuLee;SeongHwanJang","Dynamic Bandwidth Allocation for Multiple VBR MPEG Video Sources ","ICIP International Conference Image Processing","23","541"
"S-HJang;J-"," Dynamic Bandwidth Allocation for Multiple VBR MPEG Video Sources "," Proc IEEE Int Conf Image Processing","23","542"
"BLEvans"," Efficient Implementation of Foveation Filtering "," Proc Instruments DSP Educator s Conference","23","543"
"Chin-HsiungWu;Pei-ZongLee;Shi-JinnHorng;Shih-YingLin","A New Computation of Shape Moments via Quadtree Decomposition ","IPDPS International Parallel and Distributed Processing Symposium Workshops","24","544"
"Horng-RenTsai;Shi-JinnHorng;Yu-HuaLee","Some Image Processing Algorithms on a RAP with Wider Bus Networks ","IPPS International Parallel Processing Symposium","24","545"
"Chia-HoChen;Horng-RenTsai;Shi-JinnHorng;Shun-ShanTsai;Tzong-WannKao","Parallel Clustering Algorithms on a Reconfigurable Array of Processors with Wider Bus Networks ","ICPADS International Conference Parallel and Distributed Systems","24","546"
"Ruey-ChangTsai;Shi-JinnHorng;Woei-JiunnTsaur","An Efficient and Authenticated Group-Oriented Cryptoscheme Based on a Geometric Method in Internet Environments ","ICPADS International Conference Parallel and Distributed Systems","24","547"
"Horng-RenTsai;Shi-JinnHorng;Shun-ShanTsai;Tzong-WannKao","Fundamental data movement operations and its applications on a hyper-bus broadcast network ","Parallel Computing","24","548"
"Horng-RenTsai;Shi-JinnHorng;Shun-ShanTsai;Tzong-WannKao","Solving an Algebraic Path Problem and Some Related Graph Problems on a Hyper-Bus Broadcast Network ","IEEE Trans Parallel Distrib Syst","24","549"
"Hann-JangHo","On minimizing the maximum congestion for Weighted Hypergraph Embedding in a Cycle ","Inf Process Lett","25","550"
"Hann-JangHo;Yu-TsangChin","Strategies for Multimedia Delivery on a Linear Multilevel Caching System ","MMM Multimedia Modeling link","25","551"
"Maw-HwaChen","Linear Time Algorithms for k-cutwidth Problem ","ISAAC International Symposium Algorithms and Computation","25","552"
"TeofiloFGonzalez","Routing Multiterminal Nets Around a Rectangle ","IEEE Trans Computers","25","553"
"TeofiloFGonzalez","A linear time algorithm for optimal routing around a rectangle ","J ACM","25","554"
"TeofiloFGonzalez","A Approximation Algorithm for Routing Multiterminal Nets ","SIAM Society for Industrial and Applied Mathematics J Comput","25","555"
"Hae-ChangRim;Jun-ichiTsujii","Part-of-Speech Tagging Based on Hidden Markov Model Assuming Joint Independence ","ACL Meeting of the Association for Computational Linguistics","26","556"
"Hae-ChangRim;Jun-ichiTsujii","Hidden Markov Model-Based Korean Part-of-Speech Tagging Considering High Agglutinativity, Word-Spacing, and Lexical Correlativity ","ACL Meeting of the Association for Computational Linguistics","26","557"
"Gum-WonHong;Hae-ChangRim;Myoung-SookKo;Sang-BumKim","Usability Word-Pair Features for Probabilistic Text Classifiers ","NLPRS Natural Language Processing Pacific Rim Symposium","26","558"
"Do-GilLee;Hae-ChangRim","An Efficient Method for Korean Noun Extraction Using Noun Occurrence Characteristics ","NLPRS Natural Language Processing Pacific Rim Symposium","26","559"
"Hae-ChangRim;Hoo-JungChung;So-YoungPark;Yong-JaeKwak;Young-SookHwang","GLR Parser with Conditional Action Model CAM ","NLPRS Natural Language Processing Pacific Rim Symposium","26","560"
"HaruhikoAsada","Assembly of Parts with Irregular Surfaces Using Active Force Sensing ","ICRA International Conference Robotics and Automation","27","561"
"ChanghyunCho;Chong-WonLee;MunsangKim;YoonSangKim","A New Exoskeleton-type Masterarm with Force Reflection based on the Torque Sensor Beam ","ICRA International Conference Robotics and Automation","27","562"
"Chong-WonLee;Dae-SungChoi;JangwookLee;MunsangKim","The Distributed Controller Architecture for a Masterarm and Its Application to Teleoperation with Force Feedback ","ICRA International Conference Robotics and Automation","27","563"
"JinsuckKim;NancyMAmato","An Integrated Mobile Robot Path Re Planner and Localizer for Personal Robots ","ICRA International Conference Robotics and Automation","27","564"
"JamesFellers;NancyMAmato","Localization Based on Visibility Sectors using Range Sensors ","ICRA International Conference Robotics and Automation","27","565"
"SeokWonLee;RyszardSMichalski;","Application of Constructive Induction-based Learning to Knowledge Discovery in Large Multiple Databases,"," Information Technology Doctoral Fellowship Proposal School of Information Technology and Engineering George University","28","566"
"SeokWonLee","Appendix E: XML Business Rules"," Technical Report SAIC ISSG Information Systems Solutions Group ISSG Science Applications International Corporation","28","567"
"SeokWonLee"," Proxy Viewpoints Model-based Requirements Discovery ","UMI","28","568"
"SeokWonLee"," Proxy Viewpoints Model-based Requirements Discovery, ","Proceedings of the th ACM Symposium Applied Computing SAC Selected Areas Cryptography","28","569"
"SeokWonLee;","A Relational Database Interface for the RL Machine Learning Program,"," Master Thesis Intelligent Systems Laboratory Report ISL Department of Computer Science University of","28","570"
"SeokWonLee;SFischthal;JWnek;","Using Bayesian Classification for AQ-based Learning Constructive Induction,"," Reports of the Machine Learning and Inference Laboratory MLI George University","28","571"
"SeokWonLee;DavidCRine"," The Integrated Framework for Requirements Discovery and Management in Evolvable Software Systems, "," to an European conference","28","572"
"SeokWonLee;DavidCRine"," The PVRD Methodology: Discovery of Missing Requirements and Relationships in Natural Language Software Requirements Specification, "," to an IEEE conference","28","573"
"SeokWonLee;","The Orbit Controller of a Satellite Back-error Propagation Network"," Technical Report Department of Computer Science University of","28","574"
"DorinMarcu;GheorgheTecuci;KathrynWright;MichaelBowman;MihaiBoicu","An Integrated Shell and Methodology for Rapid Development of Knowledge-Based Agents ","AAAI National Conference Artificial Intelligence IAAI The Twelfth Innovative Applications of Artificial Intelligence","28","575"
"DorinMarcu;GheorgheTecuci;KathrynWright;MichaelBowman;MihaiBoicu","The Disciple Integrated Shell and Methodology for Rapid Development of Knowledge-Based Agents ","AAAI National Conference Artificial Intelligence IAAI The Twelfth Innovative Applications of Artificial Intelligence","28","576"
"RyszardSMichalski;KKaufman;EBloedorn;SeokWonLee"," AQ : A Multipurpose Machine Learning Environment "," Technical Report Machine Learning and Inference Laboratory George University","28","577"
"GheorgheTecuci;KathrynWright;MihaiBoicu","Building Agents from Shared Ontologies Through Apprenticeship Multistrategy Learning ","AAAI National Conference Artificial Intelligence IAAI The Twelfth Innovative Applications of Artificial Intelligence","28","578"
"GTecuci;TDybala;MHieb;HKeeling;KWright;PLoustaunau;DHille;SeokWonLee","Building Intelligent Agents: An Apprenticeship Multistrategy Learning Theory, Methodology, Tool and Case Studies ","Academic Press London England","28","579"
"GheorgheTecuci","Knowledge Base Revision through Exception-driven Discovery and Learning ","AAAI National Conference Artificial Intelligence IAAI The Twelfth Innovative Applications of Artificial Intelligence","28","580"
"GTecuci;KWright;SeokWonLee;MBoicu;MBowman"," A Learning Agent Shell and Methodology for Developing Intelligent Agents, ","Proceedings of the Fifteenth National Conference Artificial Intelligence AAAI National Conference Artificial Intelligence Workshop Software Tools for Developing Agents AAAI National Conference Artificial Intelligence Workshop Technical Report WS AAAI National Conference Artificial Intelligence Press Menlo Park Computer Animation","28","581"
"GTecuci;MBoicu;KWright;SeokWonLee"," Mixed-Initiative Development of Knowledge Bases ","Proceedings of the Sixteenth National Conference Artificial Intelligence AAAI National Conference Artificial Intelligence Workshop Mixed Initiative Intelligence WS AAAI National Conference Artificial Intelligence Press Menlo Park Computer Animation","28","582"
"GTecuci;MBoicu;KWright;SeokWonLee;DMarcu;MBowman"," An Integrated Shell and Methodology for Rapid Development of Knowledge-Based Agents, ","Proceedings of the Sixteenth National Conference Artificial Intelligence AAAI National Conference Artificial Intelligence AAAI National Conference Artificial Intelligence Press The MIT Press Menlo Park Computer Animation","28","583"
"GTecuci;MBoicu;KWright;SeokWonLee;DMarcu;MBowman"," Intelligent Agents: Principles and Design - A Tutoring Based Approach to the Development of Intelligent Agents, ","A book chapter Teodorescu H N Mlynek D Kandel A and Zimmermann H J editors Intelligent Systems and Interfaces The Kluwer International Series Intelligent Kluwer Academic Press","28","584"
"GTecuci;SeokWonLee"," Selected Bibliography of Machine Learning, Knowledge Acquisition, and Intelligent Agents Research, ","Tecuci G Building Intelligent Agents An Apprenticeship Multistrategy Learning Theory Methodology Tool and Case Studies Academic Press London England","28","585"
"KWright;MBoicu;SeokWonLee;GTecuci"," Building agents from shared ontologies through apprenticeship multistrategy learning, ","Proceedings of the Fifteenth National Conference Artificial Intelligence AAAI National Conference Artificial Intelligence p AAAI National Conference Artificial Intelligence Press Menlo Park Computer Animation","28","586"
"JMAronis;BruceGBuchanan;SeokWonLee"," Augmenting Medical Databases Domain Knowledge, ","Proceedings of the AAAI National Conference Artificial Intelligence Symposium AI Artificial Intelligence Medicine AIM Applications of Current Technologies University Computer Animation th AAAI National Conference Artificial Intelligence Press Menlo Park Computer Animation Also listed an Intelligent Systems Laboratory Report ISL and Department of Computer Science Technical Report TR University of","28","587"
"MBoicu;GTecuci;MBowman;DMarcu;SeokWonLee;KWright"," A Problem-Oriented Approach to Ontology Creation and Maintenance ","Proceedings of the Sixteenth National Conference Artificial Intelligence AAAI National Conference Artificial Intelligence Workshop Ontology Management WS AAAI National Conference Artificial Intelligence Press Menlo Park Computer Animation","28","588"
"MBoicu;KWright;DMarcu;SeokWonLee;MBowman;GTecuci"," The Disciple Integrated Shell and Methodology for Rapid Development of Knowledge-Based Agents, ","Proceedings of the Sixteenth National Conference Artificial Intelligence AAAI National Conference Artificial Intelligence Intelligent Systems Demonstrations AAAI National Conference Artificial Intelligence Press The MIT Press Menlo Park Computer Animation","28","589"
"ProxyViewpointsModel-basedRequirementsengineering","SAC","","28","590"
"LKerschberg;SeokWonLee;LTischer;","Database Discovery Applied to Agriculture and Waste Characterization,"," Technical Report for the National Engineering and Environmental Laboratory INEEL Center for Information Systems Integration and Evolution George University","28","591"
"SeokWonLee;","Building High Performance Ontologies from Shared Knowledge Repositories through Exception-driven Knowledge Discovery and Learning,"," Technical Report Learning Agents Laboratory Department of Computer Science School of Information Technology and Engineering George University","28","592"
"SeokWonLee"," Case Study Design Methodology "," Technical Report School of Information Technology and Engineering George University","28","593"
"SeokWonLee;DavidCRine"," Case Study Methodology Designed Research for Software Engineering Methodology Validation "," progress","28","594"
"SeokWonLee;GTecuci"," Knowledge Base Revision through Exception-driven Discovery and Learning, ","Proceedings of the Sixteenth National Conference Artificial Intelligence AAAI National Conference Artificial Intelligence p AAAI National Conference Artificial Intelligence Press The MIT Press Menlo Park Computer Animation","28","595"
"SeokWonLee;LKerschberg;","Knowledge Discovery from Geographic Data via Constructive Induction-based Multistrategy Learning Approach,"," Technical Report Center for Information Systems Integration and Evolution George University","28","596"
"SeokWonLee;LKerschberg;","Knowledge Discovery and Refinement from an Information Repository: A Multistrategy Learning Approach,"," Technical Report Center for Information Systems Integration and Evolution George University","28","597"
